ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH,DATE
95348,10,2023,Elec- Residential,N,9113,4562252,501,2023-10-01
95348,11,2023,Elec- Residential,N,9138,4009897,439,2023-11-01
95348,12,2023,Elec- Residential,N,9136,4684763,513,2023-12-01
95348,1,2024,Elec- Residential,N,9132,4587979,502,2024-01-01
95348,2,2024,Elec- Residential,N,9130,3944639,432,2024-02-01
95348,3,2024,Elec- Residential,N,9155,3798529,415,2024-03-01
95348,4,2024,Elec- Residential,N,9158,3726696,407,2024-04-01
95348,4,2024,Elec- Residential,N,9158,3726696,407,2024-04-01
95348,5,2024,Elec- Residential,N,9154,4752220,519,2024-05-01
95348,5,2024,Elec- Residential,N,9154,4752220,519,2024-05-01
95348,6,2024,Elec- Residential,N,9179,7592304,827,2024-06-01
95348,6,2024,Elec- Residential,N,9179,7592304,827,2024-06-01
95348,7,2024,Elec- Residential,N,9202,10644400,"1,157",2024-07-01
95348,8,2024,Elec- Residential,N,9219,8312902,902,2024-08-01
95348,9,2024,Elec- Residential,N,9214,6828977,741,2024-09-01
95348,10,2024,Elec- Residential,N,9203,5303892,576,2024-10-01
95348,11,2024,Elec- Residential,N,9204,4045790,440,2024-11-01
95348,12,2024,Elec- Residential,N,9187,4735098,515,2024-12-01
95348,1,2025,Elec- Residential,N,9210,4736408,514,2025-01-01
95348,2,2025,Elec- Residential,N,9226,3810741,413,2025-02-01
95348,3,2025,Elec- Residential,N,9213,3909406,424,2025-03-01
95348,4,2025,Elec- Residential,N,9228,3621867,392,2025-04-01
95348,5,2025,Elec- Residential,N,9213,4935559,536,2025-05-01
95348,6,2025,Elec- Residential,N,9212,6842146,743,2025-06-01
95348,7,2025,Elec- Residential,N,9220,7866092,853,2025-07-01
95348,8,2025,Elec- Residential,N,9230,8616263,934,2025-08-01
95348,9,2025,Elec- Residential,N,9236,6778011,734,2025-09-01
95348,10,2025,Elec- Residential,N,9223,4030361,437,2025-10-01
95348,11,2025,Elec- Residential,N,9243,4075695,441,2025-11-01
95348,12,2025,Elec- Residential,N,9225,5116097,555,2025-12-01
95348,1,2026,Elec- Residential,N,9239,4656827,504,2026-01-01
95348,2,2026,Elec- Residential,N,9222,3770150,409,2026-02-01
95348,3,2026,Elec- Residential,N,9230,3948940,428,2026-03-01
95360,1,2020,Elec- Residential,N,4046,2263843,560,2020-01-01
95360,2,2020,Elec- Residential,N,4043,1631242,403,2020-02-01
95360,3,2020,Elec- Residential,N,4051,1724069,426,2020-03-01
95360,4,2020,Elec- Residential,N,4058,1660310,409,2020-04-01
95360,5,2020,Elec- Residential,N,4062,2375251,585,2020-05-01
95360,6,2020,Elec- Residential,N,4067,3382671,832,2020-06-01
95360,7,2020,Elec- Residential,N,4077,4212012,"1,033",2020-07-01
95360,8,2020,Elec- Residential,N,4083,4678983,"1,146",2020-08-01
95360,9,2020,Elec- Residential,N,4092,3469362,848,2020-09-01
95360,10,2020,Elec- Residential,N,4088,2478507,606,2020-10-01
95360,11,2020,Elec- Residential,N,4092,2103221,514,2020-11-01
95360,12,2020,Elec- Residential,N,4092,2676956,654,2020-12-01
95360,1,2021,Elec- Residential,N,4089,2451479,600,2021-01-01
95360,2,2021,Elec- Residential,N,4086,1774307,434,2021-02-01
95360,3,2021,Elec- Residential,N,4092,1679426,410,2021-03-01
95360,4,2021,Elec- Residential,N,4083,1972016,483,2021-04-01
95360,5,2021,Elec- Residential,N,4086,2786568,682,2021-05-01
95360,6,2021,Elec- Residential,N,4089,3992747,976,2021-06-01
95360,7,2021,Elec- Residential,N,4079,4995667,"1,225",2021-07-01
95360,8,2021,Elec- Residential,N,4081,4431693,"1,086",2021-08-01
95360,9,2021,Elec- Residential,N,4074,3501632,860,2021-09-01
95360,10,2021,Elec- Residential,N,4072,2159049,530,2021-10-01
95360,11,2021,Elec- Residential,N,4073,2108330,518,2021-11-01
95360,12,2021,Elec- Residential,N,4067,2741636,674,2021-12-01
95360,1,2022,Elec- Residential,N,4065,2482176,611,2022-01-01
95360,2,2022,Elec- Residential,N,4068,2036189,501,2022-02-01
95360,3,2022,Elec- Residential,N,4066,2010480,494,2022-03-01
95360,4,2022,Elec- Residential,N,4071,1848067,454,2022-04-01
95360,5,2022,Elec- Residential,N,4073,2439962,599,2022-05-01
95360,6,2022,Elec- Residential,N,4081,3593008,880,2022-06-01
95360,7,2022,Elec- Residential,N,4077,4305901,"1,056",2022-07-01
95360,8,2022,Elec- Residential,N,4075,4323069,"1,061",2022-08-01
95360,9,2022,Elec- Residential,N,4074,3597650,883,2022-09-01
95360,10,2022,Elec- Residential,N,4074,2381198,584,2022-10-01
95360,11,2022,Elec- Residential,N,4065,2202794,542,2022-11-01
95360,12,2022,Elec- Residential,N,4059,2782977,686,2022-12-01
95360,1,2023,Elec- Residential,N,4056,2478180,611,2023-01-01
95360,2,2023,Elec- Residential,N,4060,2148237,529,2023-02-01
95360,3,2023,Elec- Residential,N,4059,2156419,531,2023-03-01
95360,4,2023,Elec- Residential,N,4060,1870967,461,2023-04-01
95360,4,2023,Elec- Residential,N,4060,1870967,461,2023-04-01
95360,5,2023,Elec- Residential,N,4055,2174319,536,2023-05-01
95360,5,2023,Elec- Residential,N,4055,2174319,536,2023-05-01
95360,6,2023,Elec- Residential,N,4053,2675794,660,2023-06-01
95360,6,2023,Elec- Residential,N,4053,2675794,660,2023-06-01
95360,7,2023,Elec- Residential,N,4058,4470786,"1,102",2023-07-01
95360,8,2023,Elec- Residential,N,4062,4236739,"1,043",2023-08-01
95360,9,2023,Elec- Residential,N,4058,2778120,685,2023-09-01
95360,10,2023,Elec- Residential,N,4055,2247211,554,2023-10-01
95360,11,2023,Elec- Residential,N,4051,1990906,491,2023-11-01
95360,12,2023,Elec- Residential,N,4048,2426401,599,2023-12-01
95360,1,2024,Elec- Residential,N,4060,2373637,585,2024-01-01
95360,2,2024,Elec- Residential,N,4067,2020590,497,2024-02-01
95360,3,2024,Elec- Residential,N,4076,1900839,466,2024-03-01
95360,4,2024,Elec- Residential,N,4075,1775355,436,2024-04-01
95360,4,2024,Elec- Residential,N,4075,1775355,436,2024-04-01
95360,5,2024,Elec- Residential,N,4066,2263264,557,2024-05-01
95360,5,2024,Elec- Residential,N,4066,2263264,557,2024-05-01
95360,6,2024,Elec- Residential,N,4079,3712892,910,2024-06-01
95360,6,2024,Elec- Residential,N,4079,3712892,910,2024-06-01
95360,7,2024,Elec- Residential,N,4083,5086486,"1,246",2024-07-01
95360,8,2024,Elec- Residential,N,4077,3940136,966,2024-08-01
95360,9,2024,Elec- Residential,N,4078,3311130,812,2024-09-01
95360,10,2024,Elec- Residential,N,4076,2625819,644,2024-10-01
95360,11,2024,Elec- Residential,N,4078,2039538,500,2024-11-01
95360,12,2024,Elec- Residential,N,4068,2492647,613,2024-12-01
95360,1,2025,Elec- Residential,N,4075,2410942,592,2025-01-01
95360,2,2025,Elec- Residential,N,4087,1924524,471,2025-02-01
95360,3,2025,Elec- Residential,N,4084,1919565,470,2025-03-01
95360,4,2025,Elec- Residential,N,4083,1727831,423,2025-04-01
95360,5,2025,Elec- Residential,N,4084,2353672,576,2025-05-01
95360,6,2025,Elec- Residential,N,4080,3272347,802,2025-06-01
95360,7,2025,Elec- Residential,N,4084,3692829,904,2025-07-01
95360,8,2025,Elec- Residential,N,4085,4118684,"1,008",2025-08-01
95360,9,2025,Elec- Residential,N,4076,3303646,811,2025-09-01
95360,10,2025,Elec- Residential,N,4081,1957792,480,2025-10-01
95360,11,2025,Elec- Residential,N,4096,2022343,494,2025-11-01
95360,12,2025,Elec- Residential,N,4094,2714438,663,2025-12-01
95360,1,2026,Elec- Residential,N,4105,2441209,595,2026-01-01
95360,2,2026,Elec- Residential,N,4111,1916281,466,2026-02-01
95360,3,2026,Elec- Residential,N,4113,1873827,456,2026-03-01
95361,1,2020,Elec- Residential,Y,10767,7500728,697,2020-01-01
95361,2,2020,Elec- Residential,Y,10764,5571055,518,2020-02-01
95361,3,2020,Elec- Residential,Y,10769,5772681,536,2020-03-01
95361,4,2020,Elec- Residential,Y,10779,5263436,488,2020-04-01
95361,5,2020,Elec- Residential,Y,10790,6738905,625,2020-05-01
95361,6,2020,Elec- Residential,Y,10795,9148559,847,2020-06-01
95361,7,2020,Elec- Residential,Y,10784,11055780,"1,025",2020-07-01
95361,8,2020,Elec- Residential,Y,10804,12640205,"1,170",2020-08-01
95361,9,2020,Elec- Residential,Y,10781,9239231,857,2020-09-01
95361,10,2020,Elec- Residential,Y,10790,7082247,656,2020-10-01
95361,11,2020,Elec- Residential,Y,10788,6860401,636,2020-11-01
95361,12,2020,Elec- Residential,Y,10817,8620253,797,2020-12-01
95361,1,2021,Elec- Residential,Y,10871,7801133,718,2021-01-01
95361,2,2021,Elec- Residential,Y,10863,5730100,527,2021-02-01
95361,3,2021,Elec- Residential,Y,10864,5570032,513,2021-03-01
95361,4,2021,Elec- Residential,Y,10871,6187340,569,2021-04-01
95361,5,2021,Elec- Residential,Y,10876,7794009,717,2021-05-01
95361,6,2021,Elec- Residential,Y,10855,10716030,987,2021-06-01
95361,7,2021,Elec- Residential,Y,10854,13517244,"1,245",2021-07-01
95361,8,2021,Elec- Residential,Y,10856,11895531,"1,096",2021-08-01
95361,9,2021,Elec- Residential,Y,10852,9794200,903,2021-09-01
